Image				Compared with		Change Score		Contours		Status
c23-1616819479960.png         c23-1616790405305.png         0.0                 0              Current Image removed
c23-1616819822123.png         c23-1616790405305.png         0.0                 0              Current Image removed
c23-1616820164042.png         c23-1616790405305.png         0.0                 0              Current Image removed
c23-1616820506084.png         c23-1616790405305.png         0.0                 0              Current Image removed
c23-1616820848106.png         c23-1616790405305.png         3937.5              1              Current Image Retained
c23-1616821190524.png         c23-1616820848106.png         107793.5            8              Current Image Retained
c23-1616821532521.png         c23-1616821190524.png         0.0                 0              Current Image removed
c23-1616821874527.png         c23-1616821190524.png         0.0                 0              Current Image removed
c23-1616822216566.png         c23-1616821190524.png         0.0                 0              Current Image removed
c23-1616822558496.png         c23-1616821190524.png         9810.5              7              Current Image Retained
c23-1616822900854.png         c23-1616822558496.png         0.0                 0              Current Image removed
c23-1616823243332.png         c23-1616822558496.png         0.0                 0              Current Image removed
c23-1616823586175.png         c23-1616822558496.png         0.0                 0              Current Image removed
c23-1616823928576.png         c23-1616822558496.png         2837.0              4              Current Image Retained
c23-1616824271254.png         c23-1616823928576.png         0.0                 0              Current Image removed
c23-1616824613779.png         c23-1616823928576.png         0.0                 0              Current Image removed
c23-1616824956215.png         c23-1616823928576.png         0.0                 0              Current Image removed
c23-1616825298699.png         c23-1616823928576.png         0.0                 0              Current Image removed
c23-1616825641143.png         c23-1616823928576.png         0.0                 0              Current Image removed
c23-1616825983945.png         c23-1616823928576.png         0.0                 0              Current Image removed
c23-1616826326384.png         c23-1616823928576.png         0.0                 0              Current Image removed
c23-1616826669072.png         c23-1616823928576.png         0.0                 0              Current Image removed
c23-1616827011752.png         c23-1616823928576.png         0.0                 0              Current Image removed
c23-1616827354629.png         c23-1616823928576.png         0.0                 0              Current Image removed
c23-1616827697271.png         c23-1616823928576.png         0.0                 0              Current Image removed
c23-1616828039794.png         c23-1616823928576.png         0.0                 0              Current Image removed
c23-1616828382312.png         c23-1616823928576.png         1335.5              2              Current Image Retained
c23-1616828724838.png         c23-1616828382312.png         0.0                 0              Current Image removed
c23-1616829067716.png         c23-1616828382312.png         0.0                 0              Current Image removed
c23-1616829410436.png         c23-1616828382312.png         0.0                 0              Current Image removed
c23-1616829753115.png         c23-1616828382312.png         0.0                 0              Current Image removed
c23-1616830095840.png         c23-1616828382312.png         0.0                 0              Current Image removed
c23-1616830438401.png         c23-1616828382312.png         9621.0              2              Current Image Retained
c23-1616830780876.png         c23-1616830438401.png         0.0                 0              Current Image removed
c23-1616831123556.png         c23-1616830438401.png         8621.0              2              Current Image Retained
c23-1616831466245.png         c23-1616831123556.png         0.0                 0              Current Image removed
c23-1616831808801.png         c23-1616831123556.png         0.0                 0              Current Image removed
c23-1616832151406.png         c23-1616831123556.png         0.0                 0              Current Image removed
c23-1616832493926.png         c23-1616831123556.png         0.0                 0              Current Image removed
c23-1616832836562.png         c23-1616831123556.png         9864.5              4              Current Image Retained
c23-1616833179126.png         c23-1616832836562.png         0.0                 0              Current Image removed
c23-1616833521886.png         c23-1616832836562.png         0.0                 0              Current Image removed
c23-1616833864410.png         c23-1616832836562.png         0.0                 0              Current Image removed
c23-1616834206928.png         c23-1616832836562.png         0.0                 0              Current Image removed
c23-1616834549526.png         c23-1616832836562.png         0.0                 0              Current Image removed
c23-1616834892048.png         c23-1616832836562.png         0.0                 0              Current Image removed
c23-1616835234605.png         c23-1616832836562.png         10552.5             5              Current Image Retained
c23-1616835577086.png         c23-1616835234605.png         0.0                 0              Current Image removed
c23-1616835919569.png         c23-1616835234605.png         0.0                 0              Current Image removed
c23-1616836262014.png         c23-1616835234605.png         3161.5              2              Current Image Retained
c23-1616836604411.png         c23-1616836262014.png         3650.5              2              Current Image Retained
c23-1616836946855.png         c23-1616836604411.png         0.0                 0              Current Image removed
c23-1616837289292.png         c23-1616836604411.png         9609.5              1              Current Image Retained
c23-1616837631813.png         c23-1616837289292.png         0.0                 0              Current Image removed
c23-1616837974134.png         c23-1616837289292.png         0.0                 0              Current Image removed
c23-1616838316655.png         c23-1616837289292.png         0.0                 0              Current Image removed
c23-1616838659299.png         c23-1616837289292.png         0.0                 0              Current Image removed
c23-1616839001660.png         c23-1616837289292.png         722.0               1              Current Image Retained
c23-1616839344138.png         c23-1616839001660.png         22827.5             2              Current Image Retained
c23-1616839686662.png         c23-1616839344138.png         0.0                 0              Current Image removed
c23-1616840029102.png         c23-1616839344138.png         0.0                 0              Current Image removed
c23-1616840371625.png         c23-1616839344138.png         0.0                 0              Current Image removed
c23-1616840714019.png         c23-1616839344138.png         504.0               1              Current Image Retained
c23-1616841056462.png         c23-1616840714019.png         1286.5              1              Current Image Retained
c23-1616841398984.png         c23-1616841056462.png         24079.5             4              Current Image Retained
c23-1616841741463.png         c23-1616841398984.png         4304.5              4              Current Image Retained
c23-1616842084065.png         c23-1616841741463.png         1860.0              1              Current Image Retained
c23-1616842426623.png         c23-1616842084065.png         0.0                 0              Current Image removed
c23-1616842769103.png         c23-1616842084065.png         513.5               1              Current Image Retained
c23-1616843111673.png         c23-1616842769103.png         0.0                 0              Current Image removed
c23-1616843454345.png         c23-1616842769103.png         0.0                 0              Current Image removed
c23-1616843797029.png         c23-1616842769103.png         0.0                 0              Current Image removed
c23-1616844139469.png         c23-1616842769103.png         0.0                 0              Current Image removed
c23-1616844481947.png         c23-1616842769103.png         1907.0              2              Current Image Retained
c23-1616844824512.png         c23-1616844481947.png         1111.5              2              Current Image Retained
c23-1616845166910.png         c23-1616844824512.png         737.0               1              Current Image Retained
c23-1616845509393.png         c23-1616845166910.png         0.0                 0              Current Image removed
c23-1616845851873.png         c23-1616845166910.png         0.0                 0              Current Image removed
c23-1616846194431.png         c23-1616845166910.png         0.0                 0              Current Image removed
c23-1616846536992.png         c23-1616845166910.png         0.0                 0              Current Image removed
c23-1616846879470.png         c23-1616845166910.png         0.0                 0              Current Image removed
c23-1616847222071.png         c23-1616845166910.png         0.0                 0              Current Image removed
c23-1616847564753.png         c23-1616845166910.png         14765.0             3              Current Image Retained
c23-1616847907434.png         c23-1616847564753.png         21269.5             6              Current Image Retained
c23-1616848250238.png         c23-1616847907434.png         1138.5              2              Current Image Retained
c23-1616848592793.png         c23-1616848250238.png         26137.0             6              Current Image Retained
c23-1616848935316.png         c23-1616848592793.png         18274.0             5              Current Image Retained
c23-1616849277837.png         c23-1616848935316.png         27668.5             5              Current Image Retained
c23-1616849620359.png         c23-1616849277837.png         0.0                 0              Current Image removed
c23-1616849962837.png         c23-1616849277837.png         0.0                 0              Current Image removed
c23-1616850305440.png         c23-1616849277837.png         0.0                 0              Current Image removed
c23-1616850648042.png         c23-1616849277837.png         59523.0             8              Current Image Retained
c23-1616850990558.png         c23-1616850648042.png         96281.0             7              Current Image Retained
c23-1616851332961.png         c23-1616850990558.png         22375.5             8              Current Image Retained
c23-1616851675482.png         c23-1616851332961.png         8439.5              2              Current Image Retained
c23-1616852018199.png         c23-1616851675482.png         7765.0              6              Current Image Retained
c23-1617050734758.png         c23-1616852018199.png         126535.0            3              Current Image Retained
c23-1617051077160.png         c23-1617050734758.png         0.0                 0              Current Image removed
c23-1617051419440.png         c23-1617050734758.png         849.0               1              Current Image Retained
c21_2021_03_25__16_18_37.png  c21_2021_03_25__16_17_55.png  2539.5              2              Current Image Retained
c21_2021_03_25__16_23_09.png  c21_2021_03_25__16_18_37.png  2645.5              2              Current Image Retained
c21_2021_03_25__16_28_52.png  c21_2021_03_25__16_23_09.png  0.0                 0              Current Image removed
c21_2021_03_25__17_03_07.png  c21_2021_03_25__16_23_09.png  30661.0             1              Current Image Retained
c21_2021_03_25__18_05_54.png  c21_2021_03_25__17_03_07.png  84812.5             9              Current Image Retained
c21_2021_03_26__04_50_14.png  c21_2021_03_25__18_05_54.png  16247.5             4              Current Image Retained
c21_2021_03_26__09_24_19.png  c21_2021_03_26__04_50_14.png  91480.5             10             Current Image Retained
c21_2021_03_26__10_04_18.png  c21_2021_03_26__09_24_19.png  1318.0              2              Current Image Retained
c21_2021_03_26__10_10_01.png  c21_2021_03_26__10_04_18.png  0.0                 0              Current Image removed
c21_2021_03_26__10_15_44.png  c21_2021_03_26__10_04_18.png  641.5               1              Current Image Retained
c21_2021_03_26__10_21_26.png  c21_2021_03_26__10_15_44.png  17354.5             5              Current Image Retained
c21_2021_03_26__10_27_09.png  c21_2021_03_26__10_21_26.png  14519.0             5              Current Image Retained
c21_2021_03_26__10_32_52.png  c21_2021_03_26__10_27_09.png  2755.5              1              Current Image Retained
c21_2021_03_26__10_38_35.png  c21_2021_03_26__10_32_52.png  2942.5              1              Current Image Retained
c21_2021_03_26__10_44_17.png  c21_2021_03_26__10_38_35.png  3094.0              2              Current Image Retained
c21_2021_03_26__10_50_00.png  c21_2021_03_26__10_44_17.png  3072.0              2              Current Image Retained
c21_2021_03_26__10_55_43.png  c21_2021_03_26__10_50_00.png  12964.5             8              Current Image Retained
c21_2021_03_26__11_01_25.png  c21_2021_03_26__10_55_43.png  21870.0             7              Current Image Retained
c21_2021_03_26__11_07_08.png  c21_2021_03_26__11_01_25.png  20929.0             9              Current Image Retained
c21_2021_03_26__11_12_50.png  c21_2021_03_26__11_07_08.png  0.0                 0              Current Image removed
c21_2021_03_26__11_18_33.png  c21_2021_03_26__11_07_08.png  0.0                 0              Current Image removed
c21_2021_03_26__11_24_15.png  c21_2021_03_26__11_07_08.png  2008.0              2              Current Image Retained
c21_2021_03_26__11_29_58.png  c21_2021_03_26__11_24_15.png  58048.0             7              Current Image Retained
c21_2021_03_26__11_41_23.png  c21_2021_03_26__11_29_58.png  3771.0              1              Current Image Retained
c21_2021_03_26__11_47_06.png  c21_2021_03_26__11_41_23.png  2831.0              2              Current Image Retained
c21_2021_03_26__12_09_56.png  c21_2021_03_26__11_47_06.png  25392.5             4              Current Image Retained
c21_2021_03_26__12_15_39.png  c21_2021_03_26__12_09_56.png  30925.0             2              Current Image Retained
c21_2021_03_26__12_21_21.png  c21_2021_03_26__12_15_39.png  38599.0             3              Current Image Retained
c21_2021_03_26__12_32_47.png  c21_2021_03_26__12_21_21.png  27005.5             4              Current Image Retained
c21_2021_03_26__12_38_29.png  c21_2021_03_26__12_32_47.png  9445.0              1              Current Image Retained
c21_2021_03_26__12_44_12.png  c21_2021_03_26__12_38_29.png  1015.5              1              Current Image Retained
c21_2021_03_26__12_55_37.png  c21_2021_03_26__12_44_12.png  599.0               1              Current Image Retained
c21_2021_03_26__13_01_20.png  c21_2021_03_26__12_55_37.png  0.0                 0              Current Image removed
c21_2021_03_26__13_07_02.png  c21_2021_03_26__12_55_37.png  1034.5              1              Current Image Retained
c21_2021_03_26__13_12_45.png  c21_2021_03_26__13_07_02.png  34185.5             2              Current Image Retained
c21_2021_03_26__13_18_27.png  c21_2021_03_26__13_12_45.png  760.5               1              Current Image Retained
c21_2021_03_26__13_24_10.png  c21_2021_03_26__13_18_27.png  0.0                 0              Current Image removed
c21_2021_03_26__13_29_53.png  c21_2021_03_26__13_18_27.png  24557.5             2              Current Image Retained
c21_2021_03_26__13_35_35.png  c21_2021_03_26__13_29_53.png  0.0                 0              Current Image removed
c21_2021_03_26__13_41_18.png  c21_2021_03_26__13_29_53.png  1554.5              1              Current Image Retained
c21_2021_03_26__13_47_00.png  c21_2021_03_26__13_41_18.png  528.5               1              Current Image Retained
c21_2021_03_26__13_52_43.png  c21_2021_03_26__13_47_00.png  1039.0              1              Current Image Retained
c21_2021_03_26__13_58_26.png  c21_2021_03_26__13_52_43.png  803.0               1              Current Image Retained
c21_2021_03_26__14_04_09.png  c21_2021_03_26__13_58_26.png  1001.5              1              Current Image Retained
c21_2021_03_26__14_09_52.png  c21_2021_03_26__14_04_09.png  22216.0             3              Current Image Retained
c21_2021_03_26__14_15_34.png  c21_2021_03_26__14_09_52.png  44766.5             6              Current Image Retained
c21_2021_03_26__14_21_17.png  c21_2021_03_26__14_15_34.png  109598.5            4              Current Image Retained
c21_2021_03_26__14_27_00.png  c21_2021_03_26__14_21_17.png  47393.0             5              Current Image Retained
c21_2021_03_26__14_32_43.png  c21_2021_03_26__14_27_00.png  1992.5              1              Current Image Retained
c21_2021_03_26__14_38_25.png  c21_2021_03_26__14_32_43.png  2898.5              1              Current Image Retained
c21_2021_03_26__14_44_08.png  c21_2021_03_26__14_38_25.png  3011.5              2              Current Image Retained
c21_2021_03_26__14_49_51.png  c21_2021_03_26__14_44_08.png  3854.0              2              Current Image Retained
c21_2021_03_26__14_55_33.png  c21_2021_03_26__14_49_51.png  5268.5              3              Current Image Retained
c21_2021_03_26__15_01_16.png  c21_2021_03_26__14_55_33.png  17030.0             7              Current Image Retained
c21_2021_03_26__15_06_59.png  c21_2021_03_26__15_01_16.png  18983.0             7              Current Image Retained
c21_2021_03_26__15_12_41.png  c21_2021_03_26__15_06_59.png  10612.0             2              Current Image Retained
c21_2021_03_26__15_18_24.png  c21_2021_03_26__15_12_41.png  13912.0             2              Current Image Retained
c21_2021_03_26__15_24_07.png  c21_2021_03_26__15_18_24.png  74877.0             4              Current Image Retained
c21_2021_03_26__15_29_49.png  c21_2021_03_26__15_24_07.png  111156.0            4              Current Image Retained
c21_2021_03_26__15_35_32.png  c21_2021_03_26__15_29_49.png  27067.0             1              Current Image Retained
c21_2021_03_26__15_41_14.png  c21_2021_03_26__15_35_32.png  27517.0             1              Current Image Retained
c21_2021_03_26__15_46_57.png  c21_2021_03_26__15_41_14.png  115401.0            7              Current Image Retained
c21_2021_03_26__15_52_40.png  c21_2021_03_26__15_46_57.png  105156.5            4              Current Image Retained
c21_2021_03_26__15_58_22.png  c21_2021_03_26__15_52_40.png  17590.5             1              Current Image Retained
c21_2021_03_26__16_04_05.png  c21_2021_03_26__15_58_22.png  17270.0             1              Current Image Retained
c21_2021_03_26__16_09_48.png  c21_2021_03_26__16_04_05.png  14614.5             1              Current Image Retained
c21_2021_03_26__16_15_30.png  c21_2021_03_26__16_09_48.png  11054.0             2              Current Image Retained
c21_2021_03_26__16_21_13.png  c21_2021_03_26__16_15_30.png  8884.0              2              Current Image Retained
c21_2021_03_26__16_26_56.png  c21_2021_03_26__16_21_13.png  10510.0             3              Current Image Retained
c21_2021_03_26__16_32_38.png  c21_2021_03_26__16_26_56.png  12582.0             2              Current Image Retained
c21_2021_03_26__16_38_21.png  c21_2021_03_26__16_32_38.png  16424.0             2              Current Image Retained
c21_2021_03_26__16_44_04.png  c21_2021_03_26__16_38_21.png  11044.5             2              Current Image Retained
c21_2021_03_26__16_49_46.png  c21_2021_03_26__16_44_04.png  7265.0              1              Current Image Retained
c21_2021_03_26__17_01_12.png  c21_2021_03_26__16_49_46.png  4045.5              1              Current Image Retained
c21_2021_03_26__17_18_20.png  c21_2021_03_26__17_01_12.png  793.0               1              Current Image Retained
c21_2021_03_26__17_35_28.png  c21_2021_03_26__17_18_20.png  609.5               1              Current Image Retained
c21_2021_03_26__17_41_10.png  c21_2021_03_26__17_35_28.png  58149.5             9              Current Image Retained
c21_2021_03_26__17_46_53.png  c21_2021_03_26__17_41_10.png  0.0                 0              Current Image removed
c21_2021_03_26__17_52_36.png  c21_2021_03_26__17_41_10.png  3392.0              3              Current Image Retained
c21_2021_03_27__04_54_05.png  c21_2021_03_26__17_52_36.png  4108.5              5              Current Image Retained
c21_2021_03_27__04_59_47.png  c21_2021_03_27__04_54_05.png  116523.0            7              Current Image Retained
c21_2021_03_27__05_16_53.png  c21_2021_03_27__04_59_47.png  0.0                 0              Current Image removed
c21_2021_03_27__07_22_30.png  c21_2021_03_27__04_59_47.png  91603.5             9              Current Image Retained
c21_2021_03_27__07_33_55.png  c21_2021_03_27__07_22_30.png  13028.0             4              Current Image Retained
c21_2021_03_27__07_39_38.png  c21_2021_03_27__07_33_55.png  1557.0              2              Current Image Retained
c21_2021_03_27__07_51_03.png  c21_2021_03_27__07_39_38.png  0.0                 0              Current Image removed
c21_2021_03_27__07_56_45.png  c21_2021_03_27__07_39_38.png  2090.5              1              Current Image Retained
c21_2021_03_27__08_08_11.png  c21_2021_03_27__07_56_45.png  0.0                 0              Current Image removed
c21_2021_03_27__08_48_09.png  c21_2021_03_27__07_56_45.png  10168.5             6              Current Image Retained
c21_2021_03_27__09_10_59.png  c21_2021_03_27__08_48_09.png  14760.5             5              Current Image Retained
c21_2021_03_27__09_22_23.png  c21_2021_03_27__09_10_59.png  689.0               1              Current Image Retained
c21_2021_03_27__09_50_56.png  c21_2021_03_27__09_22_23.png  3774.5              1              Current Image Retained
c21_2021_03_27__09_56_38.png  c21_2021_03_27__09_50_56.png  0.0                 0              Current Image removed
c21_2021_03_27__10_08_03.png  c21_2021_03_27__09_50_56.png  8749.5              2              Current Image Retained
c21_2021_03_27__10_13_46.png  c21_2021_03_27__10_08_03.png  0.0                 0              Current Image removed
c21_2021_03_27__10_25_11.png  c21_2021_03_27__10_08_03.png  30039.5             5              Current Image Retained
c21_2021_03_27__10_30_53.png  c21_2021_03_27__10_25_11.png  5641.5              3              Current Image Retained
c21_2021_03_27__10_42_18.png  c21_2021_03_27__10_30_53.png  12594.0             5              Current Image Retained
c21_2021_03_27__10_48_01.png  c21_2021_03_27__10_42_18.png  3176.5              2              Current Image Retained
c21_2021_03_27__10_53_43.png  c21_2021_03_27__10_48_01.png  0.0                 0              Current Image removed
c21_2021_03_27__11_22_16.png  c21_2021_03_27__10_48_01.png  1775.0              1              Current Image Retained
c21_2021_03_27__11_27_59.png  c21_2021_03_27__11_22_16.png  1043.0              1              Current Image Retained
c21_2021_03_27__11_39_24.png  c21_2021_03_27__11_27_59.png  0.0                 0              Current Image removed
c21_2021_03_27__11_45_06.png  c21_2021_03_27__11_27_59.png  1305.0              1              Current Image Retained
c21_2021_03_27__11_50_48.png  c21_2021_03_27__11_45_06.png  643.5               1              Current Image Retained
c21_2021_03_27__11_56_31.png  c21_2021_03_27__11_50_48.png  0.0                 0              Current Image removed
c21_2021_03_27__12_13_39.png  c21_2021_03_27__11_50_48.png  903.0               1              Current Image Retained
c21_2021_03_27__12_19_21.png  c21_2021_03_27__12_13_39.png  23801.5             4              Current Image Retained
c21_2021_03_27__12_25_04.png  c21_2021_03_27__12_19_21.png  19109.5             4              Current Image Retained
c21_2021_03_27__12_30_47.png  c21_2021_03_27__12_25_04.png  6592.0              2              Current Image Retained
c21_2021_03_27__12_36_29.png  c21_2021_03_27__12_30_47.png  56595.0             3              Current Image Retained
c21_2021_03_27__12_42_12.png  c21_2021_03_27__12_36_29.png  0.0                 0              Current Image removed
c21_2021_03_27__12_47_54.png  c21_2021_03_27__12_36_29.png  1214.0              2              Current Image Retained
c21_2021_03_27__12_53_37.png  c21_2021_03_27__12_47_54.png  57347.5             5              Current Image Retained
c21_2021_03_27__12_59_19.png  c21_2021_03_27__12_53_37.png  55275.0             4              Current Image Retained
c21_2021_03_27__13_05_02.png  c21_2021_03_27__12_59_19.png  0.0                 0              Current Image removed
c21_2021_03_27__13_10_45.png  c21_2021_03_27__12_59_19.png  70581.0             5              Current Image Retained
c21_2021_03_27__13_16_27.png  c21_2021_03_27__13_10_45.png  113115.5            5              Current Image Retained
c21_2021_03_27__13_22_10.png  c21_2021_03_27__13_16_27.png  32482.0             9              Current Image Retained
c21_2021_03_27__13_27_52.png  c21_2021_03_27__13_22_10.png  19652.0             2              Current Image Retained
c21_2021_03_27__13_33_35.png  c21_2021_03_27__13_27_52.png  13507.0             3              Current Image Retained
c21_2021_03_29__20_51_14.png  c21_2021_03_27__13_33_35.png  113348.5            5              Current Image Retained
c21_2021_03_29__20_56_56.png  c21_2021_03_29__20_51_14.png  2108.5              1              Current Image Retained
c21_2021_04_27__11_18_29.png  c21_2021_03_29__20_56_56.png  175234.5            4              Current Image Retained
c21_2021_04_27__11_46_14.png  c21_2021_04_27__11_18_29.png  27462.5             5              Current Image Retained
c21_2021_04_27__11_47_21.png  c21_2021_04_27__11_46_14.png  37524.5             2              Current Image Retained
c21_2021_04_27__11_53_12.png  c21_2021_04_27__11_47_21.png  47234.0             5              Current Image Retained
c21_2021_04_27__11_58_55.png  c21_2021_04_27__11_53_12.png  64978.5             3              Current Image Retained
c21_2021_04_27__12_04_38.png  c21_2021_04_27__11_58_55.png  8758.0              3              Current Image Retained
c21_2021_04_27__12_10_21.png  c21_2021_04_27__12_04_38.png  11656.0             3              Current Image Retained
c21_2021_04_27__12_16_04.png  c21_2021_04_27__12_10_21.png  1424.5              2              Current Image Retained
c21_2021_04_27__12_21_47.png  c21_2021_04_27__12_16_04.png  2185.0              3              Current Image Retained
c21_2021_04_27__12_27_29.png  c21_2021_04_27__12_21_47.png  6163.5              3              Current Image Retained
c21_2021_04_27__12_33_12.png  c21_2021_04_27__12_27_29.png  10451.0             3              Current Image Retained
c21_2021_04_27__12_38_55.png  c21_2021_04_27__12_33_12.png  12227.0             2              Current Image Retained
c21_2021_04_27__12_44_38.png  c21_2021_04_27__12_38_55.png  83775.0             5              Current Image Retained
c21_2021_04_27__12_50_21.png  c21_2021_04_27__12_44_38.png  86679.5             5              Current Image Retained
c21_2021_04_27__12_56_04.png  c21_2021_04_27__12_50_21.png  34627.5             8              Current Image Retained
c21_2021_04_27__13_01_46.png  c21_2021_04_27__12_56_04.png  11653.0             8              Current Image Retained
c21_2021_04_27__13_07_29.png  c21_2021_04_27__13_01_46.png  1732.0              2              Current Image Retained
c21_2021_04_27__13_13_12.png  c21_2021_04_27__13_07_29.png  602.5               1              Current Image Retained
c21_2021_04_27__13_18_55.png  c21_2021_04_27__13_13_12.png  551.0               1              Current Image Retained
c21_2021_04_27__13_24_38.png  c21_2021_04_27__13_18_55.png  27953.5             3              Current Image Retained
c21_2021_04_27__13_58_54.png  c21_2021_04_27__13_24_38.png  38172.5             8              Current Image Retained
c10-1623871124416.png         c10-1623871098865.png         0.0                 0              Current Image removed
c10-1623871168398.png         c10-1623871098865.png         0.0                 0              Current Image removed
c10-1623871512458.png         c10-1623871098865.png         0.0                 0              Current Image removed
c10-1623871856393.png         c10-1623871098865.png         0.0                 0              Current Image removed
c10-1623872200494.png         c10-1623871098865.png         0.0                 0              Current Image removed
c10-1623872544167.png         c10-1623871098865.png         194708.5            5              Current Image Retained
c10-1623872887821.png         c10-1623872544167.png         0.0                 0              Current Image removed
c10-1623873231583.png         c10-1623872544167.png         43327.0             6              Current Image Retained
c10-1623873575337.png         c10-1623873231583.png         0.0                 0              Current Image removed
c10-1623873919212.png         c10-1623873231583.png         0.0                 0              Current Image removed
c10-1623874263116.png         c10-1623873231583.png         0.0                 0              Current Image removed
c10-1623874606926.png         c10-1623873231583.png         1091.5              2              Current Image Retained
c10-1623874950524.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623875294273.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623875638192.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623875981716.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623876325238.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623876669121.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623877012837.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623877356482.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623877700147.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623878044010.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623878387349.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623878731056.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623879074670.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623879418206.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623879761893.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623880105428.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623880449254.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623880792866.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623881136558.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623881480460.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623881824283.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623882168252.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623882512271.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623882856314.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623883200058.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623883543930.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623883888109.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623884232058.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623884575989.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623884919837.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623885263558.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623885607485.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623885951319.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623886295108.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623886638798.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623886982664.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623887326458.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623887670455.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623888014254.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623888358034.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623888701910.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623889045864.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623889389466.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623889733158.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623890076870.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623890420792.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623890764538.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623891108345.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623891451921.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623891795662.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623892139382.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623892483256.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623892827170.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623893171290.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623893515261.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623893859270.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623894203144.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623894547160.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623894891034.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623895235035.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623895578938.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623895923026.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623896267021.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623896611116.png         c10-1623874606926.png         0.0                 0              Current Image removed
c10-1623896954882.png         c10-1623874606926.png         26037.5             6              Current Image Retained
c10-1623897298581.png         c10-1623896954882.png         0.0                 0              Current Image removed
c10-1623897642421.png         c10-1623896954882.png         45192.5             6              Current Image Retained
c10-1623897986233.png         c10-1623897642421.png         0.0                 0              Current Image removed
c10-1623898329803.png         c10-1623897642421.png         39724.5             7              Current Image Retained
c10-1623898673581.png         c10-1623898329803.png         77160.5             3              Current Image Retained
c10-1623899017302.png         c10-1623898673581.png         0.0                 0              Current Image removed
c10-1623899361010.png         c10-1623898673581.png         0.0                 0              Current Image removed
c10-1623899704942.png         c10-1623898673581.png         0.0                 0              Current Image removed
